"","gene","start","end"
"4407","STM4442",4684666,4684972
"4408","STM4443",4684990,4685771
"4409","STM4444",4685777,4686427
"4410","STM4445",4686479,4687619
"4411","STM4446",4687597,4688721
"4412","STM4447",4688718,4689458
"4413","STM4448",4689467,4691388
"4414","STM4449",4691455,4691708
"4415","STM4450",4691685,4691982
"4416","nrdG",4691986,4692463
"4417","nrdD",4692571,4694720
"4418","treC",4695118,4696782
"4419","treR",4698375,4699397
"4420","mgtA",4699691,4702414
"4421","STM4457",4702530,4702982
"4422","yjgF",4703051,4703448
"4423","pyrI",4703514,4703989
"4424","pyrB",4703988,4705119
"4425","pyrL",4704959,4705068
"4426","yjgG",4705027,4705180
"4427","STM4463",4705150,4705644
"4428","STM4464",4705825,4707236
"4429","STM4465",4707284,4708294
"4430","STM4466",4708400,4709339
"4431","STM4467",4709343,4710569
"4432","yjgK",4711228,4711691
"4433","argI",4711765,4712843
"4434","yjgD",4712923,4713351
"4435","miaE",4713363,4714175
"4436","ytgA",4714409,4714904
"4437","yjgM",4715004,4715507
"4438","yjgN",4715688,4716889
"4439","valS",4717031,4719895
"4440","holC",4719886,4720376
"4441","pepA",4720466,4721991
"4442","STM4478",4722021,4722140
"4443","yjgP",4722372,4723472
"4444","yjgQ",4723459,4724554
"4445","idnR",4724749,4725758
"4446","idnT",4725811,4727137
"4447","idnO",4727192,4727969
"4448","idnD",4727981,4729021
"4449","idnK",4729218,4729759
"4450","yjgB",4729787,4730818
"4451","leuX",4731014,4731095
"4452","STM4488",4731324,4731619
"4453","STM4489",4731975,4735496
"4454","STM4490",4735588,4736582
"4455","STM4491",4736695,4738785
"4456","STM4492",4738790,4741391
"4457","STM4493",4741390,4742215
"4458","STM4494",4742189,4743287
"4459","STM4495",4743280,4746964
"4460","STM4496",4747003,4750644
"4461","STM4497",4750656,4751265
"4462","STM4498",4751255,4751863
"4463","yeeN",4752683,4753414
"4464","yjhP",4753959,4755596
"4465","STM4501",4755595,4755858
"4466","STM4502",4756335,4756949
"4467","STM4503",4757456,4758196
"4468","STM4504",4758465,4759383
"4469","STM4505",4759582,4760049
"4470","STM4506",4760046,4760720
"4471","uxuR",4761051,4761843
"4472","trpS2",4761844,4762864
"4473","STM4509",4763572,4764105
"4474","STM4510",4764340,4765078
"4475","yjiE",4765084,4766006
"4476","iadA",4766111,4767294
"4477","yjiG",4767296,4767770
"4478","yjiH",4767754,4768638
"4479","yjiJ",4769298,4770492
"4480","yjiN",4770702,4771993
"4481","yjiO",4772060,4773317
"4482","STM4518",4773774,4774295
"4483","STM4519",4774469,4775846
"4484","STM4520",4775941,4776084
"4485","yjiS",4776039,4776215
"4486","STM4522",4776290,4776998
"4487","yjiW",4777065,4777412
"4488","hsdS",4777624,4779044
"4489","hsdM",4779030,4780630
"4490","hsdR",4780777,4784306
"4491","mrr",4784471,4785398
"4492","STM4528",4785662,4785954
"4493","STM4529",4785934,4786243
"4494","yjiA",4786318,4787285
"4495","yjiX",4787285,4787500
"4496","yjiY",4787583,4789744
"4497","tsr",4790085,4791761
"4498","STM4534",4792078,4794850
"4499","STM4535",4794946,4795374
"4500","STM4536",4795382,4795850
"4501","STM4537",4795869,4796655
"4502","STM4538",4796642,4797481
"4503","STM4539",4797488,4798555
"4504","STM4540",4798552,4799583
"4505","mdoB",4799717,4801969
"4506","yjjA",4802291,4802764
"4507","dnaC",4802810,4803566
"4508","dnaT",4803550,4804099
"4509","STM4545",4804182,4804670
"4510","yjjP",4804646,4805572
"4511","yjjQ",4806127,4806860
"4512","bglJ",4806805,4807495
"4513","STM4549",4807546,4808012
"4514","fhuF",4808155,4808943
"4515","STM4551",4809064,4810128
"4516","STM4552",4810372,4810615
"4517","leuV",4810631,4810714
"4518","leuP",4810749,4810832
"4519","leuQ",4810863,4810946
"4520","rsmC",4811156,4812196
"4521","holD",4812272,4812724
"4522","rimI",4812649,4813115
"4523","yjjG",4813126,4813814
"4524","prfC",4813892,4815495
"4525","osmY",4815884,4816514
"4526","STM4562",4816621,4816804
"4527","yjjU",4816915,4818001
"4528","yjjV",4817987,4818771
"4529","yjjW",4818804,4819667
"4530","yjjI",4819639,4821201
"4531","deoC",4821270,4822228
"4532","deoA",4822340,4823674
"4533","deoB",4823715,4824949
"4534","deoD",4825146,4825878
"4535","STM4571",4825916,4826493
"4536","stjB",4826485,4828893
"4537","stjC",4828907,4829628
"4538","STM4574",4829692,4830392
"4539","STM4575",4830429,4831123
"4540","lplA",4831431,4832460
"4541","smp",4832481,4833135
"4542","serB",4833231,4834210
"4543","radA",4834284,4835676
"4544","nadR",4835815,4837059
"4545","yjjK",4837177,4838859
"4546","slt",4839017,4840990
"4547","trpR",4840893,4841374
"4548","yjjX",4841476,4841991
"4549","gpmB",4842027,4842687
"4550","rob",4842684,4843570
"4551","creA",4843688,4844238
"4552","creB",4844239,4844940
"4553","creC",4844928,4846364
"4554","creD",4846410,4847771
"4555","sthE",4847829,4848922
"4556","sthD",4848955,4849527
"4557","sthB",4849530,4852074
"4558","sthA",4852113,4852796
"4559","STM4595",4852867,4853418
"4560","STM4596",4853751,4854427
"4561","STM4597",4854807,4855127
"4562","arcA",4855388,4856211
"4563","yjjY",4856190,4856340
"4564","lasT",4856740,4857426
"4565","PSLT001",94,378
"4566","PSLT002",712,1155
"4567","repC",1334,1600
"4568","repA3",1723,1845
"4569","tap",1850,1927
"4570","repA",1908,2789
"4571","PSLT007",3730,3870
"4572","srgC",3967,4725
"4573","rcK",4992,5549
"4574","srgB",5639,6538
"4575","srgA",6671,7324
"4576","orf7",7569,7919
"4577","pefI",7904,8116
"4578","orf6",8548,9423
"4579","orf5",9676,10233
"4580","pefD",10248,10940
"4581","pefC",10933,13341
"4582","pefA",13569,14087
"4583","pefB",14362,14664
"4584","PSLT020",15561,15764
"4585","PSLT021",15921,16377
"4586","repA2",16074,16380
"4587","repA2",16636,17625
"4588","PSLT024",17369,17677
"4589","PSLT025",18119,18415
"4590","PSLT026",18899,19420
"4591","ccdA",20096,20314
"4592","ccdB",20316,20621
"4593","PSLT029",20623,20913
"4594","PSLT030",20910,21431
"4595","rsdB",21466,22248
"4596","PSLT032",22257,22808
"4597","PSLT033",23477,23962
"4598","PSLT034",24682,25242
"4599","spvD",25309,25659
"4600","PSLT036",25877,26140
"4601","spvD",26267,26917
"4602","spvC",27178,27903
"4603","spvB",28185,29960
"4604","spvA",30142,30909
"4605","spvR",31421,32314
"4606","PSLT042",32923,33960
"4607","PSLT043",34149,35174
"4608","rlgA",35107,36771
"4609","PSLT045",36755,37315
"4610","PSLT046",37522,38262
"4611","PSLT047",38917,39405
"4612","tlpA",39664,40779
"4613","PSLT049",40865,41281
"4614","PSLT050",40975,41301
"4615","samB",42455,43396
"4616","parA",43811,45016
"4617","parB",45013,45990
"4618","samB",46072,47346
"4619","samA",47346,47768
"4620","PSLT056",48279,48749
"4621","PSLT057",48742,49098
"4622","PSLT058",49448,49860
"4623","PSLT059",49480,50160
"4624","PSLT060",50160,50381
"4625","PSLT061",50922,51686
"4626","PSLT062",52182,52616
"4627","PSLT063",52683,53117
"4628","PSLT064",53353,53676
"4629","PSLT065",53906,54186
"4630","ssbB",54395,54913
"4631","PSLT067",54968,55210
"4632","PSLT068",55279,57276
"4633","psiB",57316,57750
"4634","psiA",57747,58484
"4635","PSLT071",58994,59812
"4636","finP",60123,60593
"4637","traM",61008,61388
"4638","finP",61455,61622
"4639","traJ",61581,62267
"4640","traY",62268,62588
"4641","traA",62630,62992
"4642","traL",63007,63318
"4643","traE",63340,63906
"4644","traK",63893,64633
"4645","traB",64633,66054
"4646","traP",66044,66640
"4647","trbD",66618,66863
"4648","traV",66860,67375
"4649","traR",67510,67731
"4650","PSLT087",67724,68191
"4651","traC",68587,71235
"4652","trbI",71210,71596
"4653","traW",71593,72225
"4654","traU",72222,73214
"4655","PSLT093",73233,73541
"4656","trbC",73526,74164
"4657","traN",74617,76443
"4658","trbE",76454,76669
"4659","traF",76681,77430
"4660","traQ",77644,77937
"4661","trbB",77924,78472
"4662","traH",78462,79844
"4663","traG",79841,82663
"4664","traS",82679,83173
"4665","traT",83209,83940
"4666","traD",84317,86560
"4667","trbH",86560,87279
"4668","PSLT106",86569,86967
"4669","PSLT107",86967,87197
"4670","traI",87276,92534
"4671","PSLT109",89306,89875
"4672","traX",92554,93294
"4673","finO",93349,93912
