"","Chromosome","ChromStart","ChromEnd","Gene_ID","Count"
"3091","chr1",1851546,1852404,"ychJ",2
"3092","chr1",1851040,1851511,"ychK",7
"3093","chr1",1880557,1880845,"ychM",11
"3094","chr1",1868750,1868989,"ychN",2
"3095","chr1",1868300,1868670,"ychP",16
"3096","chr1",1831254,1832052,"yciA",5
"3097","chr1",1830793,1831194,"yciB",1
"3098","chr1",1830080,1830632,"yciC",5
"3099","chr1",1826919,1827805,"yciE",3
"3100","chr1",1826389,1826907,"yciF",3
"3101","chr1",1825808,1826327,"yciG",1
"3102","chr1",1800581,1801329,"yciH",2
"3103","chr1",1832846,1834322,"yciI",4
"3104","chr1",1815108,1815711,"yciK",7
"3105","chr1",1816774,1817401,"yciL",5
"3106","chr1",1802685,1803005,"yciM",8
"3107","chr1",1817402,1818283,"yciO",7
"3108","chr1",1798906,1799658,"yciR",9
"3109","chr1",1803143,1803918,"yciS",2
"3110","chr1",1799843,1800135,"yciT",3
"3111","chr1",1834733,1835575,"yciU",4
"3112","chr1",1794158,1796274,"yciW",17
"3113","chr1",1792117,1792918,"ycjE",5
"3114","chr1",1778921,1780337,"ycjF",15
"3115","chr1",1775565,1776084,"ycjG",10
"3116","chr1",1774497,1775473,"ycjI",8
"3117","chr1",1780467,1780793,"ycjX",20
"3118","chr1",1756273,1756539,"ydaA",11
"3119","chr1",1753649,1754172,"ydaL",4
"3120","chr1",1748282,1749655,"ydaO",6
"3121","chr1",1740009,1741012,"ydbH",27
"3122","chr1",1736956,1737146,"ydbL",1
"3123","chr1",1731328,1735230,"ydcF",16
"3124","chr1",1711696,1713211,"ydcG",23
"3125","chr1",1715873,1717504,"ydcI",10
"3126","chr1",1701036,1701587,"ydcK",14
"3127","chr1",1696291,1697478,"ydcN",10
"3128","chr1",1695673,1696220,"ydcP",18
"3129","chr1",1689948,1690725,"ydcR",14
"3130","chr1",1688388,1689812,"ydcW",10
"3131","chr1",1686828,1688287,"ydcX",2
"3132","chr1",1679760,1681082,"ydcY",1
"3133","chr1",1679308,1679552,"ydcZ",3
"3134","chr1",1668369,1669227,"yddE",9
"3135","chr1",1655153,1656254,"yddG",12
"3136","chr1",1600201,1601082,"ydeA",15
"3137","chr1",1596843,1597070,"ydeD",9
"3138","chr1",1595813,1596724,"ydeE",8
"3139","chr1",1594407,1595602,"ydeI",3
"3140","chr1",1593312,1593715,"ydeJ",4
"3141","chr1",4282299,4283270,"ydeV",10
"3142","chr1",4283503,4285034,"ydeW",4
"3143","chr1",4286075,4287084,"ydeY",8
"3144","chr1",4287101,4288135,"ydeZ",4
"3145","chr1",1589668,1591722,"ydfG",1
"3146","chr1",1588795,1589554,"ydfH",6
"3147","chr1",1587595,1587812,"ydfI",20
"3148","chr1",1586051,1587528,"ydfJ",11
"3149","chr1",1587979,1588673,"ydfZ",1
"3150","chr1",1540803,1541990,"ydgA",22
"3151","chr1",1552536,1553928,"ydgC",1
"3152","chr1",1560961,1561782,"ydgE",5
"3153","chr1",1560579,1560921,"ydgF",1
"3154","chr1",1555562,1557215,"ydgH",3
"3155","chr1",1554217,1555174,"ydgI",20
"3156","chr1",1537487,1538488,"ydgJ",9
"3157","chr1",1535526,1535756,"ydgK",1
"3158","chr1",1534339,1534931,"ydgM",7
"3159","chr1",1531561,1533760,"ydgO",5
"3160","chr1",1530502,1531560,"ydgP",5
"3161","chr1",1529878,1530501,"ydgQ",9
"3162","chr1",1528548,1529182,"ydgR",6
"3163","chr1",1536297,1537412,"ydgT",1
"3164","chr1",1507911,1509032,"ydhB",4
"3165","chr1",1506972,1507910,"ydhC",16
"3166","chr1",1511693,1512340,"ydhD",1
"3167","chr1",1503529,1504184,"ydhE",17
"3168","chr1",1516033,1516537,"ydhF",6
"3169","chr1",1522289,1522636,"ydhH",18
"3170","chr1",1519440,1519690,"ydhJ",11
"3171","chr1",1515053,1515961,"ydhL",3
"3172","chr1",1514764,1515014,"ydhM",3
"3173","chr1",1511254,1511615,"ydhO",10
"3174","chr1",1427610,1430139,"ydiA",4
"3175","chr1",1441344,1442595,"ydiB",6
"3176","chr1",1431911,1432200,"ydiD",21
"3177","chr1",1425389,1426471,"ydiE",3
"3178","chr1",1439608,1440377,"ydiF",9
"3179","chr1",1450533,1451885,"ydiH",2
"3180","chr1",1449534,1449958,"ydiJ",33
"3181","chr1",1446477,1449533,"ydiK",4
"3182","chr1",1444822,1444928,"ydiL",3
"3183","chr1",1444295,1444654,"ydiM",14
"3184","chr1",1442943,1444162,"ydiN",9
"3185","chr1",1437859,1439412,"ydiO",2
"3186","chr1",1436694,1437858,"ydiP",10
"3187","chr1",1435719,1436618,"ydiQ",6
"3188","chr1",1434501,1435276,"ydiR",3
"3189","chr1",1433544,1434495,"ydiS",10
"3190","chr1",1425041,1425232,"ydiU",24
"3191","chr1",1423553,1425006,"ydiV",3
"3192","chr1",1407109,1408075,"ydiY",6
"3193","chr1",1405081,1406025,"ydiZ",3
"3194","chr1",1375588,1376643,"ydjA",6
"3195","chr1",1402331,1403013,"ydjM",6
"3196","chr1",1401594,1402193,"ydjN",6
"3197","chr1",1370460,1370754,"yeaA",5
"3198","chr1",1923360,1924737,"yeaB",6
"3199","chr1",1371106,1371774,"yeaC",1
"3200","chr1",1368684,1369691,"yeaD",9
"3201","chr1",1364165,1364926,"yeaG",15
"3202","chr1",1361819,1363767,"yeaH",8
"3203","chr1",1360410,1361707,"yeaJ",17
"3204","chr1",1358276,1359786,"yeaK",3
"3205","chr1",1357592,1357707,"yeaL",2
"3206","chr1",1356952,1357398,"yeaM",10
"3207","chr1",1356166,1356951,"yeaN",12
"3208","chr1",1354893,1356094,"yeaO",5
"3209","chr1",1351745,1351943,"yeaR",3
"3210","chr1",1351385,1351744,"yeaS",4
"3211","chr1",1918512,1920433,"yeaZ",7
"3212","chr1",1986412,1987383,"yebA",12
"3213","chr1",1993225,1993759,"yebB",8
"3214","chr1",1994553,1995013,"yebC",4
"3215","chr1",1974819,1975184,"yebE",5
"3216","chr1",1975240,1975543,"yebF",4
"3217","chr1",1975647,1976839,"yebG",2
"3218","chr1",1982462,1983916,"yebK",8
"3219","chr1",1932704,1933524,"yebN",10
"3220","chr1",1944601,1945854,"yebR",3
"3221","chr1",1945855,1948494,"yebS",9
"3222","chr1",1950114,1950365,"yebU",17
"3223","chr1",1950686,1951346,"yebW",1
"3224","chr1",2032586,2032919,"yecA",5
"3225","chr1",2041358,2042042,"yecC",5
"3226","chr1",1997748,1998586,"yecD",8
"3227","chr1",1998627,1999034,"yecE",7
"3228","chr1",2023297,2024692,"yecG",5
"3229","chr1",2030271,2031608,"yecH",6
"3230","chr1",2002583,2004327,"yecM",6
"3231","chr1",1999802,2000786,"yecO",5
"3232","chr1",2001022,2001779,"yecP",14
"3233","chr1",2042047,2043044,"yecS",2
"3234","chr1",2073875,2074325,"yedA",9
"3235","chr1",2054990,2055234,"yedE",17
"3236","chr1",2055492,2055885,"yedF",5
"3237","chr1",2072966,2073874,"yedI",11
"3238","chr1",2076617,2076928,"yedJ",9
"3239","chr1",2043187,2043998,"yedO",12
"3240","chr1",2069740,2071466,"yedP",9
"3241","chr1",2135402,2135880,"yeeA",10
"3242","chr1",2147468,2148394,"yeeF",3
"3243","chr1",2083247,2083319,"yeeI",5
"3244","chr1",4753959,4755594,"yeeN",7
"3245","chr1",2095992,2096064,"yeeO",17
"3246","chr1",2134225,2135296,"yeeX",2
"3247","chr1",2148428,2149265,"yeeY",13
"3248","chr1",2149600,2150511,"yeeZ",5
"3249","chr1",2223123,2224527,"yegB",12
"3250","chr1",2214267,2215506,"yegD",7
"3251","chr1",2211486,2212474,"yegE",25
"3252","chr1",2204989,2206854,"yegH",14
"3253","chr1",2218634,2221708,"yegN",41
"3254","chr1",2221709,2223122,"yegO",45
"3255","chr1",2231494,2232540,"yegQ",9
"3256","chr1",2234963,2236029,"yegS",16
"3257","chr1",2237524,2238529,"yegT",12
"3258","chr1",2238530,2239476,"yegU",7
"3259","chr1",2239477,2240235,"yegV",6
"3260","chr1",2240259,2241045,"yegW",8
"3261","chr1",2253742,2254457,"yehS",3
"3262","chr1",2254458,2256156,"yehT",4
"3263","chr1",2256354,2257097,"yehU",20
"3264","chr1",2257150,2257244,"yehV",7
"3265","chr1",2257960,2258899,"yehW",6
"3266","chr1",2258900,2260072,"yehX",12
"3267","chr1",2260073,2261002,"yehY",20
"3268","chr1",2261171,2263480,"yehZ",4
"3269","chr1",2283936,2284958,"yeiA",12
"3270","chr1",2290442,2291126,"yeiB",10
"3271","chr1",2301518,2302579,"yeiE",7
"3272","chr1",2292286,2292679,"yeiG",4
"3273","chr1",2302588,2303515,"yeiH",10
"3274","chr1",2311497,2312494,"yeiP",3
"3275","chr1",2312516,2313243,"yeiR",9
"3276","chr1",2313640,2314229,"yeiU",2
"3277","chr1",2318014,2319115,"yejA",13
"3278","chr1",2319116,2320140,"yejB",10
"3279","chr1",2320141,2321743,"yejE",9
"3280","chr1",2321747,2322104,"yejF",22
"3281","chr1",2326421,2326716,"yejH",4
"3282","chr1",2328647,2328887,"yejK",21
"3283","chr1",2330748,2330821,"yejM",16
"3284","chr1",2385183,2386377,"yfaE",1
"3285","chr1",2403066,2403680,"yfaO",6
"3286","chr1",2398213,2399430,"yfaV",2
"3287","chr1",2399432,2400226,"yfaW",6
"3288","chr1",2400464,2401672,"yfaX",8
"3289","chr1",2402583,2403021,"yfaZ",1
"3290","chr1",2415625,2417307,"yfbB",20
"3291","chr1",2405099,2406077,"yfbE",10
"3292","chr1",2408057,2408949,"yfbG",25
"3293","chr1",2424353,2425638,"yfbK",22
"3294","chr1",2443292,2443901,"yfbQ",5
"3295","chr1",2445896,2446565,"yfbS",23
"3296","chr1",2446566,2447072,"yfbT",3
"3297","chr1",2447143,2447608,"yfbU",4
"3298","chr1",2493712,2494539,"yfcA",2
"3299","chr1",2496745,2497310,"yfcB",7
"3300","chr1",2453148,2454093,"yfcC",14
"3301","chr1",2459625,2460278,"yfcE",2
"3302","chr1",2460401,2461059,"yfcF",6
"3303","chr1",2461174,2462078,"yfcG",5
"3304","chr1",2462130,2462906,"yfcH",8
"3305","chr1",2492903,2493711,"yfcM",2
"3306","chr1",2497410,2497905,"yfcN",6
"3307","chr1",2500251,2501573,"yfcX",18
"3308","chr1",2501739,2502036,"yfcY",16
"3309","chr1",2505821,2505892,"yfdC",9
"3310","chr1",617363,617725,"yfdH",6
"3311","chr1",2517963,2518944,"yfdZ",16
"3312","chr1",2528938,2529010,"yfeA",34
"3313","chr1",2529716,2530108,"yfeC",1
"3314","chr1",2530162,2531588,"yfeD",2
"3315","chr1",2538780,2538999,"yfeH",13
"3316","chr1",2550568,2550967,"yfeJ",7
"3317","chr1",2550976,2551519,"yfeK",6
"3318","chr1",2551650,2552569,"yfeL",6
"3319","chr1",2536769,2537695,"yfeN",2
"3320","chr1",2537774,2538779,"yfeR",6
"3321","chr1",2559694,2560230,"yfeZ",2
"3322","chr1",2597681,2598820,"yffB",4
"3323","chr1",2587855,2589165,"yffH",5
"3324","chr1",2658697,2659875,"yfgA",12
"3325","chr1",2660070,2660510,"yfgB",11
"3326","chr1",2609859,2610584,"yfgD",3
"3327","chr1",2610655,2611956,"yfgE",4
"3328","chr1",2651457,2652941,"yfgJ",4
"3329","chr1",2654237,2654870,"yfgL",20
"3330","chr1",2654871,2656161,"yfgM",3
"3331","chr1",2705409,2706173,"yfhA",7
"3332","chr1",2715208,2716578,"yfhB",3
"3333","chr1",2714569,2715207,"yfhC",9
"3334","chr1",2713993,2714544,"yfhD",19
"3335","chr1",2706175,2707617,"yfhG",6
"3336","chr1",2718476,2719400,"yfhH",8
"3337","chr1",2708255,2712163,"yfhK",17
"3338","chr1",2722063,2722442,"yfhL",3
"3339","chr1",2683586,2684330,"yfhP",6
"3340","chr1",2782896,2784240,"yfiC",7
"3341","chr1",2786599,2787300,"yfiD",1
"3342","chr1",2785247,2785847,"yfiE",10
"3343","chr1",2788647,2789076,"yfiF",11
"3344","chr1",2805550,2806542,"yfiH",2
"3345","chr1",2785909,2786307,"yfiK",7
"3346","chr1",2794378,2795691,"yfiM",2
"3347","chr1",2814876,2815242,"yfiN",8
"3348","chr1",2807659,2808009,"yfiO",3
"3349","chr1",2789870,2792543,"yfiP",4
"3350","chr1",2792640,2794013,"yfiQ",24
"3351","chr1",2813485,2814719,"yfiR",3
"3352","chr1",2823254,2824928,"yfjB",12
"3353","chr1",2820944,2821555,"yfjD",6
"3354","chr1",2825861,2826337,"yfjF",5
"3355","chr1",2985066,2986499,"ygaA",12
"3356","chr1",2949313,2949651,"ygaC",3
"3357","chr1",2976979,2978069,"ygaD",5
"3358","chr1",2945155,2945613,"ygaE",5
"3359","chr1",2940126,2941586,"ygaF",11
"3360","chr1",2949735,2951074,"ygaM",2
"3361","chr1",2947229,2947770,"ygaP",10
"3362","chr1",2945704,2945873,"ygaU",1
"3363","chr1",3006369,3007280,"ygbA",5
"3364","chr1",2987741,2989997,"ygbD",13
"3365","chr1",3062614,3063025,"ygbI",8
"3366","chr1",3061819,3062595,"ygbJ",7
"3367","chr1",3060711,3061645,"ygbK",14
"3368","chr1",3059455,3060710,"ygbL",4
"3369","chr1",3058820,3059454,"ygbM",13
"3370","chr1",3070273,3070751,"ygbO",10
"3371","chr1",3071983,3072349,"ygbQ",2
"3372","chr1",3106516,3109282,"ygcA",10
"3373","chr1",3097371,3098681,"ygcF",7
"3374","chr1",3113244,3114615,"ygcY",17
"3375","chr1",3156814,3157367,"ygdB",10
"3376","chr1",3134278,3135307,"ygdD",2
"3377","chr1",3133864,3134271,"ygdE",11
"3378","chr1",3120766,3122067,"ygdH",13
"3379","chr1",3137905,3138797,"ygdK",6
"3380","chr1",3139765,3140878,"ygdL",8
"3381","chr1",3165135,3165365,"ygdQ",6
"3382","chr1",3165544,3166596,"ygdR",3
"3383","chr1",3175808,3177396,"ygeA",12
"3384","chr1",3167878,3170049,"ygeD",4
"3385","chr1",3223285,3224530,"ygfA",13
"3386","chr1",3221721,3222062,"ygfB",1
"3387","chr1",3206408,3206684,"ygfX",2
"3388","chr1",3206911,3207904,"ygfY",1
"3389","chr1",3208020,3208691,"ygfZ",7
"3390","chr1",3228430,3229302,"yggA",1
"3391","chr1",3229517,3230610,"yggB",7
"3392","chr1",3227595,3228243,"yggE",5
"3393","chr1",3239525,3240457,"yggG",10
"3394","chr1",3268692,3269744,"yggH",4
"3395","chr1",3256934,3257893,"yggJ",5
"3396","chr1",3267818,3268554,"yggL",1
"3397","chr1",3265488,3266704,"yggM",13
"3398","chr1",3267492,3267817,"yggN",3
"3399","chr1",3260944,3261655,"yggR",11
"3400","chr1",3261664,3262224,"yggS",7
"3401","chr1",3262225,3262524,"yggT",3
"3402","chr1",3262525,3263104,"yggU",6
"3403","chr1",3263105,3264257,"yggV",7
"3404","chr1",3264348,3265374,"yggW",16
"3405","chr1",3270160,3271245,"yggX",1
"3406","chr1",3319584,3320015,"yghA",5
"3407","chr1",3323052,3323983,"yghB",6
"3408","chr1",3305371,3306080,"yghU",4
"3409","chr1",3350926,3352102,"ygiB",2
"3410","chr1",3352164,3353007,"ygiC",4
"3411","chr1",3353081,3353866,"ygiD",12
"3412","chr1",3354502,3355474,"ygiE",7
"3413","chr1",3368551,3369165,"ygiF",13
"3414","chr1",3372821,3373849,"ygiH",5
"3415","chr1",3334474,3335897,"ygiK",5
"3416","chr1",3369216,3370469,"ygiM",5
"3417","chr1",3343969,3345861,"ygiN",4
"3418","chr1",3331597,3332587,"ygiR",31
"3419","chr1",3340793,3341449,"ygiW",3
"3420","chr1",3341450,3342810,"ygiX",4
"3421","chr1",3342906,3343498,"ygiY",8
"3422","chr1",3389572,3390080,"ygjO",15
"3423","chr1",3390213,3390924,"ygjP",3
"3424","chr1",3390994,3392011,"ygjQ",9
"3425","chr1",3392272,3393252,"ygjR",8
"3426","chr1",3393495,3394751,"ygjT",11
"3427","chr1",3395189,3395853,"ygjU",8
"3428","chr1",3401007,3401721,"yhaJ",3
"3429","chr1",3401732,3401909,"yhaK",11
"3430","chr1",3402022,3403344,"yhaL",2
"3431","chr1",3403358,3404698,"yhaN",23
"3432","chr1",3405005,3406374,"yhaO",17
"3433","chr1",3458513,3458586,"yhbC",1
"3434","chr1",3484314,3485850,"yhbG",2
"3435","chr1",3486259,3486769,"yhbH",1
"3436","chr1",3487649,3487938,"yhbJ",6
"3437","chr1",3490499,3492847,"yhbL",7
"3438","chr1",3483644,3484313,"yhbN",2
"3439","chr1",3438257,3438710,"yhbO",4
"3440","chr1",3438718,3439041,"yhbP",3
"3441","chr1",3439042,3439538,"yhbQ",2
"3442","chr1",3439539,3440078,"yhbS",5
"3443","chr1",3440269,3441246,"yhbT",2
"3444","chr1",3441247,3442162,"yhbU",5
"3445","chr1",3442340,3443324,"yhbV",8
"3446","chr1",3443325,3444050,"yhbW",19
"3447","chr1",3467937,3468425,"yhbY",1
"3448","chr1",3472508,3472781,"yhbZ",9
"3449","chr1",3515404,3516791,"yhcB",3
"3450","chr1",3494517,3498988,"yhcC",7
"3451","chr1",3501797,3503074,"yhcG",19
"3452","chr1",3504912,3505783,"yhcH",6
"3453","chr1",3510054,3510559,"yhcK",10
"3454","chr1",3514856,3515267,"yhcM",14
"3455","chr1",3529230,3529503,"yhcN",4
"3456","chr1",3530007,3531974,"yhcO",1
"3457","chr1",3531980,3532919,"yhcP",23
"3458","chr1",3532920,3533132,"yhcQ",9
"3459","chr1",3533305,3534234,"yhcR",1
"3460","chr1",3534357,3535802,"yhcS",6
"3461","chr1",3547007,3547992,"yhdA",16
"3462","chr1",3556262,3556565,"yhdG",1
"3463","chr1",3548092,3549093,"yhdH",3
"3464","chr1",3557606,3557782,"yhdJ",6
"3465","chr1",3582884,3583279,"yhdN",1
"3466","chr1",3539854,3541312,"yhdP",40
"3467","chr1",3552260,3553724,"yhdT",2
"3468","chr1",3566629,3566750,"yhdV",1
"3469","chr1",3603137,3603492,"yheL",3
"3470","chr1",3603493,3603878,"yheM",6
"3471","chr1",3603879,3604618,"yheN",3
"3472","chr1",3604878,3605708,"yheO",9
"3473","chr1",3609830,3611747,"yheR",2
"3474","chr1",3612133,3612455,"yheS",35
"3475","chr1",3613706,3613924,"yheT",14
"3476","chr1",3607218,3609022,"yheV",1
"3477","chr1",3615460,3616285,"yhfA",3
"3478","chr1",3623325,3626051,"yhfC",23
"3479","chr1",3621230,3621875,"yhfG",6
"3480","chr1",3618464,3619751,"yhfK",21
"3481","chr1",3656520,3658193,"yhgE",18
"3482","chr1",3663893,3664128,"yhgF",20
"3483","chr1",3666939,3667863,"yhgG",2
"3484","chr1",3669437,3670024,"yhgH",14
"3485","chr1",3670225,3671717,"yhgI",6
"3486","chr1",3710170,3711506,"yhgN",7
"3487","chr1",3722771,3723507,"yhhA",5
"3488","chr1",3740933,3741214,"yhhF",3
"3489","chr1",3752970,3755666,"yhhJ",13
"3490","chr1",3734292,3734431,"yhhK",1
"3491","chr1",3741236,3741619,"yhhL",4
"3492","chr1",3741738,3742375,"yhhM",5
"3493","chr1",3742444,3744654,"yhhN",4
"3494","chr1",3747661,3748231,"yhhQ",3
"3495","chr1",3749572,3750633,"yhhS",15
"3496","chr1",3750665,3751263,"yhhT",8
"3497","chr1",3714123,3715172,"yhhW",4
"3498","chr1",3715616,3716117,"yhhX",13
"3499","chr1",3716376,3717596,"yhhY",11
"3500","chr1",3755708,3756786,"yhiH",32
"3501","chr1",3757081,3758289,"yhiI",16
"3502","chr1",3758493,3760004,"yhiN",19
"3503","chr1",3763187,3763951,"yhiP",11
"3504","chr1",3763952,3766007,"yhiQ",14
"3505","chr1",3768594,3769957,"yhiR",6
"3506","chr1",3780707,3781612,"yhjB",4
"3507","chr1",3781669,3782713,"yhjC",13
"3508","chr1",3783053,3784386,"yhjD",5
"3509","chr1",3784426,3786499,"yhjE",11
"3510","chr1",3786596,3787376,"yhjG",22
"3511","chr1",3787579,3788521,"yhjH",5
"3512","chr1",3790282,3791579,"yhjJ",10
"3513","chr1",3793906,3797429,"yhjK",18
"3514","chr1",3797430,3798539,"yhjL",32
"3515","chr1",3800854,3803474,"yhjN",21
"3516","chr1",3803475,3804227,"yhjO",17
"3517","chr1",3804228,3804445,"yhjQ",6
"3518","chr1",3804676,3806229,"yhjR",3
"3519","chr1",3806230,3806417,"yhjS",3
"3520","chr1",3808685,3808825,"yhjU",19
"3521","chr1",3810342,3811351,"yhjV",9
"3522","chr1",3822497,3823029,"yhjW",26
"3523","chr1",3829354,3829909,"yhjY",8
"3524","chr1",3844925,3846393,"yiaB",5
"3525","chr1",3833687,3834673,"yiaD",6
"3526","chr1",3834723,3835447,"yiaE",17
"3527","chr1",3835860,3836162,"yiaF",3
"3528","chr1",3836438,3836663,"yiaG",3
"3529","chr1",3844397,3844762,"yiaH",9
"3530","chr1",3855638,3856647,"yiaJ",13
"3531","chr1",3856648,3857125,"yiaK",18
"3532","chr1",3857142,3858081,"yiaL",4
"3533","chr1",3858683,3859973,"yiaM",3
"3534","chr1",3859973,3860959,"yiaN",11
"3535","chr1",3860960,3862453,"yiaO",4
"3536","chr1",3902894,3903928,"yibD",17
"3537","chr1",3875190,3877195,"yibF",10
"3538","chr1",3890144,3891155,"yibK",2
"3539","chr1",3880507,3881196,"yibL",4
"3540","chr1",3900398,3901365,"yibP",17
"3541","chr1",3915960,3916749,"yibR",3
"3542","chr1",3928446,3929351,"yicC",8
"3543","chr1",3942766,3944485,"yicE",11
"3544","chr1",3933094,3933733,"yicF",28
"3545","chr1",3944588,3946918,"yicH",19
"3546","chr1",3946918,3948311,"yicI",19
"3547","chr1",3948588,3948678,"yicJ",14
"3548","chr1",3966649,3967597,"yicL",8
"3549","chr1",3978799,3979141,"yicM",11
"3550","chr1",3986192,3987660,"yicN",4
"3551","chr1",4035362,4036631,"yidA",12
"3552","chr1",4048226,4049590,"yidC",7
"3553","chr1",4009390,4009832,"yidE",12
"3554","chr1",4006396,4006747,"yidF",10
"3555","chr1",4006748,4007106,"yidG",1
"3556","chr1",4007539,4009213,"yidH",4
"3557","chr1",4010985,4012222,"yidQ",6
"3558","chr1",4012333,4013372,"yidR",10
"3559","chr1",4055229,4056205,"yidY",12
"3560","chr1",4056351,4057118,"yidZ",9
"3561","chr1",4057118,4057702,"yieE",4
"3562","chr1",4057747,4059210,"yieF",5
"3563","chr1",4059242,4059918,"yieG",13
"3564","chr1",4060013,4060750,"yieH",8
"3565","chr1",4087763,4089276,"yieM",9
"3566","chr1",4089596,4091475,"yieN",22
"3567","chr1",4098960,4099678,"yieO",8
"3568","chr1",4100145,4101688,"yieP",3
"3569","chr1",4106499,4106851,"yifA",6
"3570","chr1",4108561,4108846,"yifB",8
"3571","chr1",4140921,4140994,"yifK",8
"3572","chr1",4633092,4633740,"yifZ",13
"3573","chr1",4153785,4154689,"yigA",8
"3574","chr1",4155438,4157716,"yigB",10
"3575","chr1",4185165,4185876,"yigC",13
"3576","chr1",3931168,3932865,"yigC",13
"3577","chr1",4159583,4160051,"yigF",1
"3578","chr1",4160076,4160978,"yigG",1
"3579","chr1",4167786,4168572,"yigL",2
"3580","chr1",4168573,4169536,"yigM",8
"3581","chr1",4177293,4178056,"yigN",4
"3582","chr1",4178660,4180311,"yigP",6
"3583","chr1",3901366,3902412,"yigQ",14
"3584","chr1",4182937,4183441,"yigW",9
"3585","chr1",4193671,4195137,"yigZ",4
"3586","chr1",4210134,4210361,"yihA",2
"3587","chr1",4204196,4204835,"yihE",11
"3588","chr1",4206130,4208930,"yihG",7
"3589","chr1",4227250,4228645,"yihO",6
"3590","chr1",4228678,4230726,"yihP",10
"3591","chr1",4230758,4231618,"yihQ",25
"3592","chr1",4231619,4232872,"yihR",8
"3593","chr1",4232876,4233766,"yihS",13
"3594","chr1",4233777,4234685,"yihT",13
"3595","chr1",4234827,4235734,"yihU",5
"3596","chr1",4235757,4236571,"yihV",4
"3597","chr1",4236750,4237343,"yihW",6
"3598","chr1",4237344,4238207,"yihX",2
"3599","chr1",4238646,4239647,"yihZ",5
"3600","chr1",4239662,4240104,"yiiD",12
"3601","chr1",4251789,4252111,"yiiG",7
"3602","chr1",4267936,4268338,"yiiM",3
"3603","chr1",4272334,4273305,"yiiP",8
"3604","chr1",4291844,4292283,"yiiQ",1
"3605","chr1",4292390,4293148,"yiiR",2
"3606","chr1",4297589,4298074,"yiiU",1
"3607","chr1",4346232,4346602,"yijC",9
"3608","chr1",4346649,4347894,"yijD",5
"3609","chr1",4322716,4323830,"yijF",4
"3610","chr1",4333322,4335067,"yijO",7
"3611","chr1",4335266,4337927,"yijP",14
"3612","chr1",4400666,4401783,"yjaB",1
"3613","chr1",4384145,4385220,"yjaD",11
"3614","chr1",4386711,4386994,"yjaG",6
"3615","chr1",4387740,4388209,"yjaH",4
"3616","chr1",4446763,4447667,"yjbA",1
"3617","chr1",4414009,4414712,"yjbB",8
"3618","chr1",4416358,4416642,"yjbC",10
"3619","chr1",4416728,4417676,"yjbD",5
"3620","chr1",4442546,4443196,"yjbE",1
"3621","chr1",4443197,4443939,"yjbF",10
"3622","chr1",4443940,4446044,"yjbG",14
"3623","chr1",4446175,4446597,"yjbH",13
"3624","chr1",4465129,4465384,"yjbN",8
"3625","chr1",4471947,4472316,"yjbQ",2
"3626","chr1",4472317,4472641,"yjbR",1
"3627","chr1",4502379,4503985,"yjcB",1
"3628","chr1",4503986,4504333,"yjcC",11
"3629","chr1",4507651,4509307,"yjcD",17
"3630","chr1",4509402,4510296,"yjcE",20
"3631","chr1",4513170,4513499,"yjcG",16
"3632","chr1",4513730,4515703,"yjcH",2
"3633","chr1",4525366,4527520,"yjcO",3
"3634","chr1",4536177,4537528,"yjdB",6
"3635","chr1",4567398,4569076,"yjdC",4
"3636","chr1",4537654,4538428,"yjdE",16
"3637","chr1",2703660,2704074,"yjdL",12
"3638","chr1",4587301,4588816,"yjeA",6
"3639","chr1",4600369,4601697,"yjeE",2
"3640","chr1",4599902,4600363,"yjeF",16
"3641","chr1",4574776,4575083,"yjeH",13
"3642","chr1",4577418,4578288,"yjeI",5
"3643","chr1",4578557,4579604,"yjeJ",7
"3644","chr1",4579617,4580192,"yjeK",3
"3645","chr1",4588855,4589182,"yjeM",13
"3646","chr1",4589249,4592587,"yjeO",4
"3647","chr1",4592594,4593574,"yjeP",39
"3648","chr1",4594801,4595358,"yjeQ",6
"3649","chr1",4598214,4599901,"yjeS",10
"3650","chr1",4619519,4621251,"yjfC",9
"3651","chr1",4614460,4614875,"yjfH",7
"3652","chr1",4614878,4615581,"yjfI",2
"3653","chr1",4615582,4616622,"yjfJ",5
"3654","chr1",4617322,4617730,"yjfK",5
"3655","chr1",4617730,4618365,"yjfL",3
"3656","chr1",4618366,4619518,"yjfM",12
"3657","chr1",4621702,4622044,"yjfN",1
"3658","chr1",4622203,4622960,"yjfO",1
"3659","chr1",4622961,4623728,"yjfP",4
"3660","chr1",4623821,4624897,"yjfQ",3
"3661","chr1",4625215,4626645,"yjfR",7
"3662","chr1",4630248,4630458,"yjfY",4
"3663","chr1",4681825,4683196,"yjgA",2
"3664","chr1",4731014,4731095,"yjgB",15
"3665","chr1",4713363,4714175,"yjgD",4
"3666","chr1",4703514,4703987,"yjgF",3
"3667","chr1",4705150,4705644,"yjgG",3
"3668","chr1",4711765,4712843,"yjgK",7
"3669","chr1",4715688,4716889,"yjgM",2
"3670","chr1",4717031,4719885,"yjgN",10
"3671","chr1",4723459,4724554,"yjgP",10
"3672","chr1",4724749,4725758,"yjgQ",7
"3673","chr1",4755595,4755858,"yjhP",24
"3674","chr1",4787285,4787500,"yjiA",12
"3675","chr1",4766111,4767294,"yjiE",5
"3676","chr1",4767754,4768638,"yjiG",1
"3677","chr1",4769298,4770492,"yjiH",10
