chrm,start,end,gene
chr1,4625215,4626645,sgaT
chr1,4626647,4626966,sgaB
chr1,4626965,4627440,ptxA
chr1,4627442,4628104,sgaH
chr1,4628103,4628968,sgaU
chr1,4628954,4629654,sgaE
chr1,4629783,4630071,yjfY
chr1,4630248,4630458,STM4390
chr1,4630516,4630924,rpsF
chr1,4630914,4631245,priB
chr1,4631235,4631477,rpsR
chr1,4631507,4631968,rplI
chr1,4632105,4633042,yifZ
chr1,4633092,4633740,ytfB
chr1,4633886,4634567,fklB
chr1,4634850,4636272,cycA
chr1,4636384,4637058,ytfE
chr1,4637149,4638126,ytfF
chr1,4638195,4639055,ytfG
chr1,4639118,4639517,ytfH
chr1,4639575,4641589,cpdB
chr1,4641776,4642526,cysQ
chr1,4642516,4643084,ytfJ
chr1,4643321,4643606,ytfK
chr1,4643691,4645045,ytfL
chr1,4645217,4645866,msrA
chr1,4646057,4647801,ytfM
chr1,4647784,4651577,ytfN
chr1,4651580,4651924,ytfP
chr1,4651978,4653192,STM4412
chr1,4653183,4654346,STM4413
chr1,4654756,4655298,ppa
chr1,4655513,4656524,fbp
chr1,4656672,4658065,mpl
chr1,4658556,4659389,STM4417
chr1,4659440,4660890,STM4418
chr1,4661326,4662768,STM4419
chr1,4663121,4663938,STM4420
chr1,4663955,4665467,STM4421
chr1,4665476,4665778,STM4422
chr1,4665896,4666725,STM4423
chr1,4666985,4667905,STM4424
chr1,4667917,4668934,STM4425
chr1,4669025,4670374,srfJ
chr1,4670367,4671208,STM4427
chr1,4671205,4672377,STM4428
chr1,4672432,4674369,STM4430
chr1,4672432,4673232,STM4429
chr1,4674786,4676726,STM4431
chr1,4675917,4676726,STM4432
chr1,4676901,4677929,STM4433
chr1,4677995,4679228,STM4434
chr1,4679383,4680204,STM4435
chr1,4680252,4681141,STM4436
chr1,4681197,4681760,yjgA
chr1,4681825,4683196,pmbA
chr1,4683282,4683681,cybC
chr1,4683959,4684297,STM4440
chr1,4684301,4684670,STM4441
chr1,4684666,4684972,STM4442
chr1,4684990,4685771,STM4443
chr1,4685777,4686427,STM4444
chr1,4686479,4687619,STM4445
chr1,4687597,4688721,STM4446
chr1,4688718,4689458,STM4447
chr1,4689467,4691388,STM4448
chr1,4691455,4691708,STM4449
chr1,4691685,4691982,STM4450
chr1,4691986,4692463,nrdG
chr1,4692571,4694720,nrdD
chr1,4695118,4696782,treC
chr1,4698375,4699397,treR
chr1,4699691,4702414,mgtA
chr1,4702530,4702982,STM4457
chr1,4703051,4703448,yjgF
chr1,4703514,4703989,pyrI
chr1,4703988,4705119,pyrB
chr1,4704959,4705068,pyrL
chr1,4705027,4705180,yjgG
chr1,4705150,4705644,STM4463
chr1,4705825,4707236,STM4464
chr1,4707284,4708294,STM4465
chr1,4708400,4709339,STM4466
chr1,4709343,4710569,STM4467
chr1,4711228,4711691,yjgK
chr1,4711765,4712843,argI
chr1,4712923,4713351,yjgD
chr1,4713363,4714175,miaE
chr1,4714409,4714904,ytgA
chr1,4715004,4715507,yjgM
chr1,4715688,4716889,yjgN
chr1,4717031,4719895,valS
chr1,4719886,4720376,holC
chr1,4720466,4721991,pepA
chr1,4722021,4722140,STM4478
chr1,4722372,4723472,yjgP
chr1,4723459,4724554,yjgQ
chr1,4724749,4725758,idnR
chr1,4725811,4727137,idnT
chr1,4727192,4727969,idnO
chr1,4727981,4729021,idnD
chr1,4729218,4729759,idnK
chr1,4729787,4730818,yjgB
chr1,4731014,4731095,leuX
chr1,4731324,4731619,STM4488
chr1,4731975,4735496,STM4489
chr1,4735588,4736582,STM4490
chr1,4736695,4738785,STM4491
chr1,4738790,4741391,STM4492
chr1,4741390,4742215,STM4493
chr1,4742189,4743287,STM4494
chr1,4743280,4746964,STM4495
chr1,4747003,4750644,STM4496
chr1,4750656,4751265,STM4497
chr1,4751255,4751863,STM4498
chr1,4752683,4753414,yeeN
chr1,4753959,4755596,yjhP
chr1,4755595,4755858,STM4501
chr1,4756335,4756949,STM4502
chr1,4757456,4758196,STM4503
chr1,4758465,4759383,STM4504
chr1,4759582,4760049,STM4505
chr1,4760046,4760720,STM4506
chr1,4761051,4761843,uxuR
chr1,4761844,4762864,trpS2
chr1,4763572,4764105,STM4509
chr1,4764340,4765078,STM4510
chr1,4765084,4766006,yjiE
chr1,4766111,4767294,iadA
chr1,4767296,4767770,yjiG
chr1,4767754,4768638,yjiH
chr1,4769298,4770492,yjiJ
chr1,4770702,4771993,yjiN
chr1,4772060,4773317,yjiO
chr1,4773774,4774295,STM4518
chr1,4774469,4775846,STM4519
chr1,4775941,4776084,STM4520
chr1,4776039,4776215,yjiS
chr1,4776290,4776998,STM4522
chr1,4777065,4777412,yjiW
chr1,4777624,4779044,hsdS
chr1,4779030,4780630,hsdM
chr1,4780777,4784306,hsdR
chr1,4784471,4785398,mrr
chr1,4785662,4785954,STM4528
chr1,4785934,4786243,STM4529
chr1,4786318,4787285,yjiA
chr1,4787285,4787500,yjiX
chr1,4787583,4789744,yjiY
chr1,4790085,4791761,tsr
chr1,4792078,4794850,STM4534
chr1,4794946,4795374,STM4535
chr1,4795382,4795850,STM4536
chr1,4795869,4796655,STM4537
chr1,4796642,4797481,STM4538
chr1,4797488,4798555,STM4539
chr1,4798552,4799583,STM4540
chr1,4799717,4801969,mdoB
chr1,4802291,4802764,yjjA
chr1,4802810,4803566,dnaC
chr1,4803550,4804099,dnaT
chr1,4804182,4804670,STM4545
chr1,4804646,4805572,yjjP
chr1,4806127,4806860,yjjQ
chr1,4806805,4807495,bglJ
chr1,4807546,4808012,STM4549
chr1,4808155,4808943,fhuF
chr1,4809064,4810128,STM4551
chr1,4810372,4810615,STM4552
chr1,4810631,4810714,leuV
chr1,4810749,4810832,leuP
chr1,4810863,4810946,leuQ
chr1,4811156,4812196,rsmC
chr1,4812272,4812724,holD
chr1,4812649,4813115,rimI
chr1,4813126,4813814,yjjG
chr1,4813892,4815495,prfC
chr1,4815884,4816514,osmY
chr1,4816621,4816804,STM4562
chr1,4816915,4818001,yjjU
chr1,4817987,4818771,yjjV
chr1,4818804,4819667,yjjW
chr1,4819639,4821201,yjjI
chr1,4821270,4822228,deoC
chr1,4822340,4823674,deoA
chr1,4823715,4824949,deoB
chr1,4825146,4825878,deoD
chr1,4825916,4826493,STM4571
chr1,4826485,4828893,stjB
chr1,4828907,4829628,stjC
chr1,4829692,4830392,STM4574
chr1,4830429,4831123,STM4575
chr1,4831431,4832460,lplA
chr1,4832481,4833135,smp
chr1,4833231,4834210,serB
chr1,4834284,4835676,radA
chr1,4835815,4837059,nadR
chr1,4837177,4838859,yjjK
chr1,4839017,4840990,slt
chr1,4840893,4841374,trpR
chr1,4841476,4841991,yjjX
chr1,4842027,4842687,gpmB
chr1,4842684,4843570,rob
chr1,4843688,4844238,creA
chr1,4844239,4844940,creB
chr1,4844928,4846364,creC
chr1,4846410,4847771,creD
chr1,4847829,4848922,sthE
chr1,4848955,4849527,sthD
chr1,4849530,4852074,sthB
chr1,4852113,4852796,sthA
chr1,4852867,4853418,STM4595
chr1,4853751,4854427,STM4596
chr1,4854807,4855127,STM4597
chr1,4855388,4856211,arcA
chr1,4856190,4856340,yjjY
chr1,4856740,4857426,lasT
pSLT,94,378,PSLT001
pSLT,712,1155,PSLT002
pSLT,1334,1600,repC
pSLT,1723,1845,repA3
pSLT,1850,1927,tap
pSLT,1908,2789,repA
pSLT,3730,3870,PSLT007
pSLT,3967,4725,srgC
pSLT,4992,5549,rcK
pSLT,5639,6538,srgB
pSLT,6671,7324,srgA
pSLT,7569,7919,orf7
pSLT,7904,8116,pefI
pSLT,8548,9423,orf6
pSLT,9676,10233,orf5
pSLT,10248,10940,pefD
pSLT,10933,13341,pefC
pSLT,13569,14087,pefA
pSLT,14362,14664,pefB
pSLT,15561,15764,PSLT020
pSLT,15921,16377,PSLT021
pSLT,16074,16380,repA2
pSLT,16636,17625,repA2
pSLT,17369,17677,PSLT024
pSLT,18119,18415,PSLT025
pSLT,18899,19420,PSLT026
pSLT,20096,20314,ccdA
pSLT,20316,20621,ccdB
pSLT,20623,20913,PSLT029
pSLT,20910,21431,PSLT030
pSLT,21466,22248,rsdB
pSLT,22257,22808,PSLT032
pSLT,23477,23962,PSLT033
pSLT,24682,25242,PSLT034
pSLT,25309,25659,spvD
pSLT,25877,26140,PSLT036
pSLT,26267,26917,spvD
pSLT,27178,27903,spvC
pSLT,28185,29960,spvB
pSLT,30142,30909,spvA
pSLT,31421,32314,spvR
pSLT,32923,33960,PSLT042
pSLT,34149,35174,PSLT043
pSLT,35107,36771,rlgA
pSLT,36755,37315,PSLT045
pSLT,37522,38262,PSLT046
pSLT,38917,39405,PSLT047
pSLT,39664,40779,tlpA
pSLT,40865,41281,PSLT049
pSLT,40975,41301,PSLT050
pSLT,42455,43396,samB
pSLT,43811,45016,parA
pSLT,45013,45990,parB
pSLT,46072,47346,samB
pSLT,47346,47768,samA
pSLT,48279,48749,PSLT056
pSLT,48742,49098,PSLT057
pSLT,49448,49860,PSLT058
pSLT,49480,50160,PSLT059
pSLT,50160,50381,PSLT060
pSLT,50922,51686,PSLT061
pSLT,52182,52616,PSLT062
pSLT,52683,53117,PSLT063
pSLT,53353,53676,PSLT064
pSLT,53906,54186,PSLT065
pSLT,54395,54913,ssbB
pSLT,54968,55210,PSLT067
pSLT,55279,57276,PSLT068
pSLT,57316,57750,psiB
pSLT,57747,58484,psiA
pSLT,58994,59812,PSLT071
pSLT,60123,60593,finP
pSLT,61008,61388,traM
pSLT,61455,61622,finP
pSLT,61581,62267,traJ
pSLT,62268,62588,traY
pSLT,62630,62992,traA
pSLT,63007,63318,traL
pSLT,63340,63906,traE
pSLT,63893,64633,traK
pSLT,64633,66054,traB
pSLT,66044,66640,traP
pSLT,66618,66863,trbD
pSLT,66860,67375,traV
pSLT,67510,67731,traR
pSLT,67724,68191,PSLT087
pSLT,68587,71235,traC
pSLT,71210,71596,trbI
pSLT,71593,72225,traW
pSLT,72222,73214,traU
pSLT,73233,73541,PSLT093
pSLT,73526,74164,trbC
pSLT,74617,76443,traN
pSLT,76454,76669,trbE
pSLT,76681,77430,traF
pSLT,77644,77937,traQ
pSLT,77924,78472,trbB
pSLT,78462,79844,traH
pSLT,79841,82663,traG
pSLT,82679,83173,traS
pSLT,83209,83940,traT
pSLT,84317,86560,traD
pSLT,86560,87279,trbH
pSLT,86569,86967,PSLT106
pSLT,86967,87197,PSLT107
pSLT,87276,92534,traI
pSLT,89306,89875,PSLT109
pSLT,92554,93294,traX
pSLT,93349,93912,finO
